	htseq-count on data 343 and data 408	htseq-count on data 343 and data 420	htseq-count on data 343 and data 432	htseq-count on data 343 and data 411	htseq-count on data 343 and data 423	htseq-count on data 343 and data 435
ENST00000278174.9	139.136568820917	116.941200865904	169.061969940531	319.635816938518	251.94076523755	290.586263939873
ENST00000278353.10	337.772328256041	321.967981604827	310.918565407872	518.676435544921	444.162237974347	538.258944597486
ENST00000278505.5	505.285434139118	517.882460977576	891.947634513834	1176.68130411432	1211.18190103089	1042.18702256916
ENST00000279441.9	7.32297730636403	6.07486757744957	0	187.332346923673	183.823447228879	44.1396856617529
ENST00000279839.8	1110.34643407745	1144.35317990206	1125.13655856974	2027.87265544876	1760.78601482688	1703.05620511596
ENST00000279873.12	15.5613267760236	14.4278104964427	28.1769949900884	144.011741697574	153.030687033178	137.323466503231
ENST00000280096.5	22.8843040823876	25.8181872041607	8.74458465209641	192.015655596765	142.766433634612	47.8179928002323
ENST00000280097.5	22.8843040823876	27.3369040985231	28.1769949900884	381.689656856985	292.064664886493	177.784845026505
ENST00000280612.9	1059.0855929329	1008.42801785663	1707.1372481926	2070.02243350659	1907.28490424278	6464.01174468781
ENST00000282406.9	0.915372163295504	0	0	52.6872225722831	53.1874948834827	31.8786618668215
ENST00000282878.6	45.7686081647752	66.8235433519453	126.310667196948	270.461075871053	266.870588362738	414.42260426868
ENST00000283351.9	76.8912617168223	75.9358447181197	84.5309849702653	133.474297183117	118.505471056181	155.715002195628
ENST00000284425.7	0	0	0	57.370531245375	58.7861785554283	7.35661427695881
ENST00000284669.2	2.74611648988651	8.35294291899316	4.858102584498	93.6661734618367	84.9133690245075	18.391535692397
ENST00000285735.6	14.6459546127281	16.7058858379863	16.5175487872932	55.0288769088291	62.5186343367253	19.6176380718902
ENST00000290541.7	6527.51889646024	6724.1190497895	7704.95069901384	12893.1487770218	10955.6908320521	11681.0773694311
ENST00000291294.7	0.915372163295504	0.759358447181196	0	36.2956422164617	30.7927601957005	30.6525594873284
ENST00000295050.12	148.290290453872	173.893084404494	220.557857336209	323.148298443337	254.740107073522	277.099137765449
ENST00000295087.13	1990.01908300443	1911.30521155507	2170.60023475371	3595.61023376626	3317.22007562774	3144.95260339989
ENST00000295304.5	219.689319190921	203.508063844561	242.9051292249	574.876139622023	472.155656334075	361.700201950475
ENST00000295633.8	4.57686081647752	6.83422602463077	8.74458465209641	38.6372965530076	22.3947346877822	33.1047642463147
ENST00000296181.9	276.442393315242	299.946586636573	221.529477853109	628.734189362579	599.059152898174	452.431778032967
ENST00000296351.8	32.0380257153426	40.2459977006034	23.3188924055904	106.545272312839	93.3113945324258	44.1396856617529
ENST00000296577.9	5098.62294955596	5118.07593400126	5618.88144923039	10043.3554494454	8936.43225437042	8157.25913076783
ENST00000297273.9	380.79481993093	383.476015826504	425.569786402025	666.200658747313	626.119457312577	598.33796119265
ENST00000297770.10	2.74611648988651	3.03743378872479	8.74458465209641	18.7332346923673	23.3278486331065	23.2959452103696
ENST00000298198.5	236.16601813024	253.62572135852	262.337539562892	914.416018421181	953.642452121392	961.264265522618
ENST00000298545.4	10.0690937962505	4.55615068308718	5.82972310139761	29.270679206824	21.4616207424579	13.4871261744245
ENST00000298746.5	1008.74012395165	954.513568106764	785.069377654877	1549.00434362512	1376.34306935328	1432.08757924798
ENST00000299608.7	1577.18623735815	1499.73293318286	1624.54950425613	2432.97885567121	2280.53048237249	2618.95468259734
ENST00000299977.9	62.2453071040943	47.8395821724154	64.1269541153737	247.044532505594	293.930892777141	94.4098832209714
ENST00000301905.9	281.934626295015	269.572248749325	228.330821471406	456.622595626454	369.513122348406	465.918904207391
ENST00000302692.7	492.470223852981	476.877104829791	684.020843897319	944.857524796278	871.528424932857	857.045563265702
ENST00000303045.11	2.74611648988651	3.79679223590598	11.6594462027952	138.157605856209	101.709420040344	73.5661427695881
ENST00000303115.8	1.83074432659101	4.55615068308718	9.71620516899601	639.271633877035	670.908926688142	1069.16127491801
ENST00000303142.11	119.913753391711	96.438522792012	129.225528747647	180.307383914036	168.893624103691	207.21130213434
ENST00000304043.10	756.097406882086	754.802296498109	830.735541949159	1388.60102157173	1163.59308981935	1150.08403196456
ENST00000304056.9	732.297730636403	781.379842149451	1060.03798393746	1351.13455218699	1210.24878708556	1472.54895777126
ENST00000304312.5	4164.94334299454	4095.97946409537	3955.46712429827	7175.99971434496	6052.17704937314	5850.96055494124
ENST00000304385.8	617.876210224465	616.599059111132	831.707162466058	1161.46055092677	1184.12159661648	1421.05265783254
ENST00000305366.8	0	0	0	127.620161341752	82.1140271885347	160.619411713601
ENST00000305783.13	177.582199679328	182.246027323487	255.536195944595	327.831607116428	314.459399574275	353.117485294023
ENST00000305786.7	2410.17490595706	2303.89352874775	2054.97739324266	4301.61901623485	3500.11040891129	3515.23552200682
ENST00000306602.3	8.23834946965954	15.1871689436239	44.6945437773816	4485.4388816537	3937.74084926837	1846.51018351666
ENST00000306621.8	11.8998381228416	6.07486757744957	1.9432410337992	2387.31659610856	2065.91427494791	1362.19974361687
ENST00000307358.7	1.83074432659101	7.59358447181197	7.77296413519681	25.7581977020051	15.8629370705124	18.391535692397
ENST00000307851.9	10.0690937962505	5.31550913026838	2.9148615506988	129.961815678298	125.970382618775	117.705828431341
ENST00000308942.4	5.49223297977302	0.759358447181196	6.80134361829721	25.7581977020051	14.9298231251881	13.4871261744245
ENST00000309033.5	332.280095276268	307.540171108385	466.377848111808	746.987733358148	637.316824656468	676.808513480211
ENST00000309166.8	1010.57086827824	1027.41197903616	964.819173281304	1883.86091375119	1703.8660641621	1806.04880499339
ENST00000309246.9	58.5838184509123	46.320865278053	75.7864003181689	105.374445144566	95.1776224230743	133.645159364752
ENST00000309539.8	0.915372163295504	1.51871689436239	0	90.1536919570178	59.7192925007525	18.391535692397
ENST00000311832.5	655.406468919581	665.197999730728	979.393481034798	1279.71409492234	1113.20493677184	1293.53801036526
ENST00000311922.4	10.984465959546	13.6684520492615	60.2404720477753	107.716099481112	126.903496564099	136.097364123738
ENST00000314011.9	46.6839803280707	44.8021483836906	35.9499591252852	99.5203093032015	81.1809132432105	101.76649749793
ENST00000315274.7	1796.87555654907	1743.48699472803	2782.72116040046	18940.4711011517	16488.1234138796	29737.8871122265
ENST00000315567.13	378.964075604339	372.085639118786	566.454761352467	881.632857709538	728.761991298246	866.854382301647
ENST00000316149.8	483.316502220026	497.379782903684	711.226218370508	1150.92310641232	900.454957237909	956.359856004645
ENST00000316660.6	79.6373782067088	74.4171278237573	88.4174670378637	176.794902409217	167.027396213042	122.610237949314
ENST00000317089.10	2095.28688178341	2097.34803111446	2625.31863666272	3758.3552101562	3460.91962320767	3858.5441882649
ENST00000317702.10	109.84465959546	126.053502232079	164.203867356033	248.215359673867	237.944056057686	252.577090175586
ENST00000319074.6	201.381875925011	231.604326390265	266.224021630491	389.885447034895	388.175401254891	345.760871017064
ENST00000319357.6	1315.38979865564	1342.54573461636	3938.94957551098	5047.43592242472	4578.79012970613	5571.40921241681
ENST00000319942.8	631.606792673898	574.074986068985	689.850566998717	928.465944440456	903.254299073882	1114.52706295926
ENST00000321394.12	159.274756413418	149.593614094696	273.996985765687	358.273113491525	355.516413168542	322.464925806695
ENST00000321437.9	3920.53897539464	3732.24676789558	5580.98824907131	7474.56064225457	6807.99934508579	8733.5272491296
ENST00000321764.4	7.32297730636403	12.9090936020803	30.1202360238876	43.3206052260995	45.7225833208886	106.670907015903
ENST00000322897.11	1122.24627220029	1120.05370959226	1194.12161526961	1906.10662994838	1725.32768490455	1851.41459303463
ENST00000324439.9	156.528639923531	183.005385770668	188.494380278523	298.560927909604	316.325627464924	253.803192555079
ENST00000324868.13	377.133331277748	439.668540917913	679.162741312821	802.016610266977	753.956067822001	1002.95174642538
ENST00000326474.4	438.463266218546	511.048234952945	776.324793002781	857.045487175806	866.862855206236	1186.86710334935
ENST00000328379.5	421.986567279227	465.486728122073	580.057448589062	805.529091771795	682.106294032033	926.93339889681
ENST00000329366.8	3.66148865318202	6.07486757744957	1.9432410337992	26.929024870278	34.5252159769976	6.13051189746568
ENST00000329970.8	767.997245004928	775.304974572002	937.613798808115	1452.99651582674	1295.16215611007	1256.75493898046
ENST00000330029.6	41.1917473482977	28.0962625457043	34.9783386083856	67.9079757598316	65.3179761726981	69.8878356311087
ENST00000330374.6	4686.70547607298	4753.58387935429	6327.1928060502	8568.11321742151	7952.93015599865	7800.46333833533
ENST00000331244.10	63.1606792673898	55.4331666442273	56.3539899801768	117.082716827296	84.9133690245075	111.575316533875
ENST00000332180.9	659.983329736058	609.00547463932	616.007407714347	1009.25301905129	972.304731027877	1069.16127491801
ENST00000332345.10	1.83074432659101	0	1.9432410337992	35.1248150481888	19.5953928518094	22.0698428308764
ENST00000333130.3	525.423621731619	520.16053631912	680.134361829721	1038.52369825811	863.130399424939	876.663201337592
ENST00000333151.4	3100.36551708187	3091.34823847465	3566.81891753844	7434.75251853329	5661.20230628227	3876.93572395729
ENST00000333244.6	44.8532360014797	38.727280806241	33.0350975745864	302.073409414423	416.168819614619	342.082563878585
ENST00000333421.6	298.411325234334	299.187228189391	424.598165885126	742.304424685056	604.657836570119	662.095284926293
ENST00000333437.5	62.2453071040943	74.4171278237573	97.1620516899601	197.86979143813	209.950637697958	177.784845026505
ENST00000333628.4	32.9533978786381	52.3957328555026	56.3539899801768	120.595198332115	142.766433634612	181.463152164984
ENST00000333926.6	264.542555192401	268.053531854962	226.387580437607	474.185003150548	336.854134262057	369.056816227434
ENST00000334077.6	10.0690937962505	3.79679223590598	6.80134361829721	77.2745931060153	64.3848622273738	22.0698428308764
ENST00000334082.11	145.544173963985	147.315538753152	199.182205964418	320.806644106791	332.188564535436	316.334413909229
ENST00000334678.8	822.004202639363	937.048323821597	1374.84303141294	1794.87804896245	1516.31016115192	1766.81352884961
ENST00000335890.3	2.74611648988651	0.759358447181196	8.74458465209641	17.5624075240944	14.9298231251881	26.974252348849
ENST00000337908.5	21.0535597557966	14.4278104964427	6.80134361829721	199.040618606403	165.161168322394	69.8878356311087
ENST00000338379.5	1.83074432659101	5.31550913026838	2.9148615506988	24.5873705337321	15.8629370705124	28.2003547283421
ENST00000339697.5	2375.39076375183	2152.78119775869	2644.75104700071	4425.72669607178	3955.47001422953	4247.21864256422
ENST00000339766.8	177.582199679328	133.647086703891	148.657939085639	521.018089881467	468.423200552778	523.545716043569
ENST00000339834.10	54.9223297977302	56.9518835385897	115.622841511052	156.890840548576	124.104154728126	209.663506893326
ENST00000341864.6	470.501291933889	453.336992967174	777.296413519681	981.153167012739	874.32776676883	1096.13552726686
ENST00000341893.8	539.154204181052	537.625780604287	435.285991571021	794.991647257339	805.277334814835	842.332334711784
ENST00000342649.9	172.089966699555	191.358328689662	219.58623681931	337.198224462612	285.532867269223	308.97779963227
ENST00000343307.5	283.765370621606	265.775456513419	720.942423539504	1264.4933417348	1226.11172415608	1126.78808675419
ENST00000349533.10	8.23834946965954	9.11230136617436	8.74458465209641	22.2457161971862	28.926532305052	42.9135832822597
ENST00000354480.2	244.4043675999	216.417157446641	223.472718886908	544.434633246926	544.938544069367	421.779218545638
ENST00000355619.10	1734.63024944498	1670.58858379863	2475.68907706018	3105.03365025989	2984.09839714698	3125.334965328
ENST00000356454.5	36.6148865318202	34.930488570335	51.4958873956788	80.7870746108342	87.7127108604803	87.0532689440126
ENST00000356692.10	3656.91179236554	3447.48735020263	3912.71582155469	6512.1407099342	5671.46655968084	5964.9880762341
ENST00000356736.5	9.15372163295504	7.59358447181197	1.9432410337992	69.0788029281046	61.585520391401	12.2610237949314
ENST00000357430.8	312.141907683767	353.101677939256	469.292709662507	743.475251853329	655.979103562953	839.880129952798
ENST00000357749.7	540.069576344347	544.460006628918	657.78708994103	913.245191252908	876.193994659478	994.369029768933
ENST00000358671.9	4.57686081647752	0.759358447181196	2.9148615506988	86.6412104521989	58.7861785554283	45.365788041246
ENST00000358747.10	21.0535597557966	25.8181872041607	16.5175487872932	48.0039138991913	57.853064610104	34.3308666258078
ENST00000359172.3	5.49223297977302	3.79679223590598	0.971620516899601	40.9789508895536	49.4550391021857	29.4264571078352
ENST00000360314.7	2.74611648988651	3.03743378872479	3.8864820675984	19.9040618606403	11.1973673438911	30.6525594873284
ENST00000360803.9	5807.12100394668	5711.13488124978	5607.2220030276	9805.67753428603	8903.77326628407	7641.07002900122
ENST00000361131.5	189.482037802169	178.449235087581	226.387580437607	389.885447034895	402.172110434755	248.898783037106
ENST00000361203.7	38.4456308584112	36.4492054646974	48.58102584498	74.9329387694694	89.5789387511288	105.44480463641
ENST00000361575.4	2926.44480605573	3132.35359462244	2757.45902696107	5528.64588858491	3780.04459250857	4920.34884890595
ENST00000361681.2	816.51196965959	601.411890167508	539.249386879279	2160.17612546361	1806.50859814776	1412.46994117609
ENST00000362003.9	304.818930377403	307.540171108385	319.663150059969	524.530571386285	533.741176725476	476.95382562283
ENST00000362032.6	1434.38817988405	1513.40138523212	2846.84811451583	5419.75896193553	4881.11904799119	4206.75726404095
ENST00000362704.1	52.1762133078437	45.5615068308718	51.4958873956788	113.570235322477	75.5822295712649	79.6966546670538
ENST00000362874.1	83.2988668598909	80.4919954012068	96.1904311730605	144.011741697574	152.097573087854	134.871261744245
ENST00000363389.1	410.086729156386	304.50273731966	269.138883181189	694.300510785865	553.336569577285	405.839887612228
ENST00000364805.1	147.374918290576	157.187198566508	177.806554592627	343.052360303977	326.58988086349	219.472325929271
ENST00000365493.1	63.1606792673898	70.6203355878513	79.6728823857673	118.253543995569	105.441875821641	134.871261744245
ENST00000366553.2	516.269900098664	493.582990667778	453.746781392114	878.120376204719	854.73237391702	566.459299325828
ENST00000366654.5	133.644335841144	118.459917760267	204.040308548916	284.511001890329	238.87717000301	245.220475898627
ENST00000366695.3	344.179933399109	433.593673340463	445.002196740017	850.020524166168	811.809132432105	628.990520679978
ENST00000366862.10	652.660352429694	643.176604762474	939.557039841914	1232.88100819143	1091.74331602938	1495.84490298162
ENST00000366932.4	581.261323692645	577.112419857709	986.194824653095	1289.08071226853	1116.93739255314	1259.20714373945
ENST00000366956.10	18.3074432659101	24.2994703097983	51.4958873956788	55.0288769088291	69.0504319539951	96.8620879799577
ENST00000367145.4	183.074432659101	191.358328689662	235.132165089703	343.052360303977	406.837680161377	262.385909211531
ENST00000367351.4	51.2608411445482	42.524073042147	26.2337539562892	173.282420904398	199.686384299391	136.097364123738
ENST00000367460.4	678.290773001968	758.599088734015	1446.74294966351	2115.68469306924	1719.72900123261	2321.0118043805
ENST00000367463.5	480.57038573014	527.754120790932	504.271048270893	796.162474425612	789.414397744322	766.313987183209
ENST00000367510.8	164.766989393191	149.593614094696	229.302441988306	399.252064381079	301.395804339735	321.238823427201
ENST00000367660.4	1607.39351874691	1513.40138523212	2016.11257256667	3789.96754369957	3151.12579336002	2996.59421548122
ENST00000367808.8	97.0294493093234	113.144408629998	136.026872365944	195.528137101584	172.626079884988	224.376735447244
ENST00000367943.5	771.65873365811	796.567011093075	944.415142426412	1465.87561467774	1332.48671392304	1265.33765563692
ENST00000367948.6	27.4611648988651	24.2994703097983	19.432410337992	748.158560526421	648.514192000359	478.179928002323
ENST00000368149.3	641.675886470148	685.70067780462	718.999182505705	1027.98625374366	890.190703839342	1359.74753885789
ENST00000368671.4	0	0.759358447181196	6.80134361829721	272.802730207599	222.081118987173	237.863861621668
ENST00000368814.8	333.195467439563	342.47065967872	577.142587038363	729.425325834053	770.752118837837	740.565837213854
ENST00000368845.6	206.874108904784	192.877045584024	204.040308548916	369.981385174255	328.456108754139	264.838113970517
ENST00000368985.8	491.554851689686	427.518805763014	368.244175904949	1838.19865418855	1528.44064244113	830.071310916852
ENST00000369489.10	40.2763751850022	43.2834314893282	71.8999182505705	124.107679836934	114.773015274884	127.514647467286
ENST00000369709.3	202.297248088306	211.101648316373	250.678093360097	371.152212342528	361.115096840488	409.518194750707
ENST00000369722.8	2046.77215712875	1873.33728919601	1470.0618420691	3511.3106776506	2630.44821186908	2785.7046062084
ENST00000369851.7	3713.66486648986	3657.07028162464	5098.09285217221	6505.11574692456	5865.55426030829	6907.86080606432
ENST00000370397.8	1236.66779261223	1261.29438076797	1700.3359045743	2891.94310563421	2642.5786931583	2512.28377558143
ENST00000370459.7	45.7686081647752	47.8395821724154	17.4891693041928	134.64512435139	120.371698946829	69.8878356311087
ENST00000370466.4	49.4300968179572	59.2299588801333	34.006718091486	288.023483395148	285.532867269223	129.966852226272
ENST00000370500.10	869.603555130729	838.331725688041	923.039491054621	1559.54178813958	1374.47684146263	1522.81915533047
ENST00000370747.9	19.2228154292056	15.9465273908051	8.74458465209641	196.698964269857	156.763142814475	19.6176380718902
ENST00000370783.8	300.242069560925	279.44390856268	347.840145050057	601.805164492301	522.543809381585	624.086111162006
ENST00000370944.9	86.9603555130729	109.347616394092	143.799836501141	204.894754447768	164.228054377069	210.889609272819
ENST00000370952.4	1477.41067155894	1438.98425740837	1253.39046680049	2582.84473321015	2227.342987489	1917.62412152726
ENST00000370982.4	623.368443204238	590.02151345979	687.907325964917	1319.52221864362	1229.84417993737	1347.48651506296
ENST00000371419.7	1123.16164436358	1251.42272095461	794.785582823873	2132.07627342506	1694.53492470885	1566.95884099223
ENST00000371437.5	4202.47360168966	4092.18267185947	3883.5672060477	7261.47009762889	5685.4632688607	6231.05229258411
ENST00000371443.6	717.651776023675	940.845116057503	990.081306720693	1581.78750433677	1394.07223431444	1228.55458425212
ENST00000371648.4	21.0535597557966	18.2246027323487	19.432410337992	49.1747410674643	36.3914438676461	53.9485046976979
ENST00000371795.5	14.6459546127281	20.5026780738923	22.3472718886908	227.140470644954	196.887042463418	60.0790165951636
ENST00000372014.5	2619.79513135173	2589.41230488788	2540.78765169246	5161.0061577472	4303.52151583548	3249.17130565681
ENST00000372037.7	329.533978786381	321.208623157646	379.903622107744	687.275547776227	641.98239438309	562.780992187349
ENST00000372102.3	522.677505241733	559.647175572542	1009.51371705869	1203.6103289846	1221.44615442945	1349.93871982194
ENST00000373044.3	523.592877405028	543.700648181737	1001.74075292349	1229.36852668661	1187.85405239778	1392.8523031042
ENST00000373212.6	5269.79754409222	5082.38608698375	3952.55226274758	8981.41520782186	8281.38626475279	6799.96379666893
ENST00000373620.7	40.2763751850022	28.0962625457043	34.006718091486	113.570235322477	107.30810371229	93.1837808414783
ENST00000373943.9	731.382358473108	807.198029353612	592.688515308757	1366.35530537454	1322.22246052447	1284.95529370881
